LAT,LON,YEAR,MONTH,DAY,qv2m,prectotcorr,ws10m,ts
24.0,87.5,2019,7,15,20.97,1.39,3.36,31.42
24.0,88.125,2019,7,15,21.69,3.55,3.27,30.92
22.5,85.0,2019,7,16,19.03,8.92,2.35,27.97
22.5,85.625,2019,7,16,19.72,6.66,2.36,28.29
22.5,86.25,2019,7,16,19.8,3.61,2.43,29.98
22.5,86.875,2019,7,16,19.75,3.86,2.7,31.88
22.5,87.5,2019,7,16,20.37,3.92,3.06,31.44
22.5,88.125,2019,7,16,21.49,6.7,3.03,30.67
23.0,85.0,2019,7,16,18.61,5.04,2.35,27.19
23.0,85.625,2019,7,16,19.46,3.64,2.56,28.64
23.0,86.25,2019,7,16,20.0,2.9,2.68,30.27
23.0,86.875,2019,7,16,20.12,4.08,2.54,31.8
23.0,87.5,2019,7,16,20.33,4.63,2.48,32.04
23.0,88.125,2019,7,16,21.26,7.02,2.62,31.24
23.5,85.0,2019,7,16,19.06,2.67,2.15,27.15
23.5,85.625,2019,7,16,19.36,2.64,2.51,28.77
23.5,86.25,2019,7,16,19.77,3.15,2.63,30.33
23.5,86.875,2019,7,16,19.98,3.92,2.48,31.84
23.5,87.5,2019,7,16,20.39,4.67,1.98,32.42
23.5,88.125,2019,7,16,21.19,6.29,2.28,31.53
24.0,85.0,2019,7,16,19.87,1.46,1.89,28.35
24.0,85.625,2019,7,16,19.8,2.4,2.15,29.26
24.0,86.25,2019,7,16,20.06,3.5,2.37,30.26
24.0,86.875,2019,7,16,20.16,3.58,2.37,31.28
24.0,87.5,2019,7,16,20.71,4.1,1.68,31.73
24.0,88.125,2019,7,16,21.47,5.16,1.66,31.25
22.5,85.0,2019,7,17,19.26,7.97,1.7,29.08
22.5,85.625,2019,7,17,19.46,8.86,1.87,28.55
22.5,86.25,2019,7,17,19.39,5.24,2.1,29.77
22.5,86.875,2019,7,17,19.73,2.64,2.37,31.36
22.5,87.5,2019,7,17,20.25,2.41,2.18,31.56
22.5,88.125,2019,7,17,20.28,2.76,2.67,31.54
23.0,85.0,2019,7,17,18.76,9.7,1.88,28.02
23.0,85.625,2019,7,17,19.27,9.44,1.92,28.72
23.0,86.25,2019,7,17,19.55,5.34,1.91,29.84
23.0,86.875,2019,7,17,19.9,2.91,1.93,30.91
23.0,87.5,2019,7,17,20.18,2.51,1.9,31.55
23.0,88.125,2019,7,17,20.44,3.33,2.38,31.18
23.5,85.0,2019,7,17,18.69,8.39,1.71,28.09
23.5,85.625,2019,7,17,19.12,7.35,1.76,29.25
23.5,86.25,2019,7,17,19.56,3.62,1.77,30.15
23.5,86.875,2019,7,17,19.92,2.53,1.7,30.83
23.5,87.5,2019,7,17,20.3,2.16,1.57,31.29
23.5,88.125,2019,7,17,20.93,3.05,2.14,30.61
24.0,85.0,2019,7,17,19.41,4.54,1.71,29.65
24.0,85.625,2019,7,17,19.12,4.27,1.47,30.25
24.0,86.25,2019,7,17,19.43,2.39,1.5,30.39
24.0,86.875,2019,7,17,19.97,2.42,1.46,30.71
24.0,87.5,2019,7,17,20.67,2.46,1.32,30.57
24.0,88.125,2019,7,17,21.59,2.94,1.88,30.17
22.5,85.0,2019,7,18,20.38,5.21,1.84,29.74
22.5,85.625,2019,7,18,20.38,5.98,2.17,29.16
22.5,86.25,2019,7,18,19.66,3.33,2.6,30.21
22.5,86.875,2019,7,18,19.47,1.39,3.01,31.84
22.5,87.5,2019,7,18,19.74,1.28,3.08,31.99
22.5,88.125,2019,7,18,19.96,0.71,3.12,31.85
23.0,85.0,2019,7,18,20.17,4.58,2.05,28.64
23.0,85.625,2019,7,18,20.57,5.55,2.18,29.32
23.0,86.25,2019,7,18,20.19,4.26,2.39,30.26
23.0,86.875,2019,7,18,19.78,4.42,2.7,31.24
23.0,87.5,2019,7,18,19.67,2.83,2.98,32.21
23.0,88.125,2019,7,18,19.97,3.07,2.98,31.87
23.5,85.0,2019,7,18,20.01,3.6,1.97,28.5
23.5,85.625,2019,7,18,20.32,4.07,2.12,29.57
23.5,86.25,2019,7,18,20.41,4.77,2.12,30.5
23.5,86.875,2019,7,18,20.21,7.8,2.27,31.19
23.5,87.5,2019,7,18,20.03,6.39,2.63,31.94
23.5,88.125,2019,7,18,20.39,6.19,2.78,31.18
24.0,85.0,2019,7,18,20.22,3.52,1.55,29.88
24.0,85.625,2019,7,18,20.16,2.62,1.87,30.5
24.0,86.25,2019,7,18,20.39,3.72,1.92,30.94
24.0,86.875,2019,7,18,20.56,6.61,1.89,31.16
24.0,87.5,2019,7,18,20.64,7.42,2.15,31.11
24.0,88.125,2019,7,18,20.88,5.83,2.55,30.71
22.5,85.0,2019,7,19,19.66,2.15,2.74,29.1
22.5,85.625,2019,7,19,19.42,0.83,2.69,28.55
22.5,86.25,2019,7,19,19.08,0.67,3.13,29.73
22.5,86.875,2019,7,19,19.68,0.73,3.62,31.49
22.5,87.5,2019,7,19,20.12,0.75,3.68,31.68
22.5,88.125,2019,7,19,20.52,0.95,3.67,31.31
23.0,85.0,2019,7,19,19.53,2.52,2.56,28.26
23.0,85.625,2019,7,19,19.48,0.64,2.65,29.03
23.0,86.25,2019,7,19,19.02,0.7,3.18,30.21
23.0,86.875,2019,7,19,19.44,1.23,3.58,31.39
23.0,87.5,2019,7,19,19.84,1.11,3.59,32.09
23.0,88.125,2019,7,19,20.5,1.19,3.5,31.43
23.5,85.0,2019,7,19,19.54,3.78,2.55,28.39
23.5,85.625,2019,7,19,19.23,1.02,2.79,29.73
23.5,86.25,2019,7,19,18.84,1.77,3.21,30.63
23.5,86.875,2019,7,19,19.29,3.73,3.46,31.43
23.5,87.5,2019,7,19,19.77,2.95,3.5,32.07
23.5,88.125,2019,7,19,20.72,2.94,3.46,31.25
24.0,85.0,2019,7,19,20.2,5.08,2.19,29.98
24.0,85.625,2019,7,19,19.42,1.5,2.64,30.8
24.0,86.25,2019,7,19,19.16,3.2,3.02,30.91
24.0,86.875,2019,7,19,19.73,7.95,3.24,30.78
24.0,87.5,2019,7,19,20.26,6.22,3.24,30.9
24.0,88.125,2019,7,19,21.1,6.45,3.25,30.75
22.5,85.0,2019,7,20,19.42,0.68,3.02,29.14
22.5,85.625,2019,7,20,19.66,1.33,2.86,28.74
22.5,86.25,2019,7,20,19.52,2.76,3.25,30.12
22.5,86.875,2019,7,20,19.66,3.19,4.14,31.67
22.5,87.5,2019,7,20,19.83,2.12,4.09,32.09
22.5,88.125,2019,7,20,20.22,2.2,3.93,32.05
23.0,85.0,2019,7,20,19.23,0.57,2.99,28.0
23.0,85.625,2019,7,20,19.7,0.53,2.86,28.92
23.0,86.25,2019,7,20,19.66,2.09,3.27,30.31
23.0,86.875,2019,7,20,19.61,3.88,3.94,31.41
23.0,87.5,2019,7,20,19.67,3.23,3.82,32.2
23.0,88.125,2019,7,20,20.24,4.54,3.54,31.74
23.5,85.0,2019,7,20,19.0,0.35,3.61,28.05
23.5,85.625,2019,7,20,19.2,0.26,3.51,29.47
23.5,86.25,2019,7,20,19.43,1.73,3.56,30.58
23.5,86.875,2019,7,20,19.66,3.63,3.77,31.29
23.5,87.5,2019,7,20,19.82,3.96,3.6,32.02
23.5,88.125,2019,7,20,20.55,4.99,3.36,31.29
24.0,85.0,2019,7,20,19.14,0.17,3.62,29.9
24.0,85.625,2019,7,20,18.78,0.23,3.92,30.7
24.0,86.25,2019,7,20,19.24,1.14,3.85,30.88
24.0,86.875,2019,7,20,19.85,2.32,3.7,30.91
24.0,87.5,2019,7,20,20.25,2.76,3.35,31.27
24.0,88.125,2019,7,20,20.95,2.78,3.22,31.03
22.5,85.0,2019,7,21,19.31,0.02,3.19,29.3
22.5,85.625,2019,7,21,19.4,0.09,3.41,28.84
22.5,86.25,2019,7,21,19.05,0.19,3.32,30.49
22.5,86.875,2019,7,21,18.94,0.18,4.07,32.33
22.5,87.5,2019,7,21,19.57,0.12,4.79,32.06
22.5,88.125,2019,7,21,19.96,0.23,4.4,31.73
23.0,85.0,2019,7,21,19.43,0.0,3.19,28.35
23.0,85.625,2019,7,21,19.67,0.02,3.35,29.27
23.0,86.25,2019,7,21,19.31,0.06,3.39,30.95
23.0,86.875,2019,7,21,18.97,0.15,4.17,32.33
23.0,87.5,2019,7,21,19.15,0.12,4.81,32.56
23.0,88.125,2019,7,21,19.69,0.36,4.35,31.85
23.5,85.0,2019,7,21,19.38,0.0,3.35,28.73
23.5,85.625,2019,7,21,19.35,0.01,3.65,30.15
23.5,86.25,2019,7,21,19.16,0.06,3.72,31.43
23.5,86.875,2019,7,21,19.0,0.16,4.2,32.41
23.5,87.5,2019,7,21,19.1,0.17,4.66,32.63
23.5,88.125,2019,7,21,19.76,0.44,4.32,31.59
24.0,85.0,2019,7,21,19.61,0.0,2.87,30.59
24.0,85.625,2019,7,21,19.2,0.02,3.35,31.59
24.0,86.25,2019,7,21,19.23,0.07,3.7,31.8
24.0,86.875,2019,7,21,19.37,0.13,4.02,31.88
24.0,87.5,2019,7,21,19.55,0.17,4.32,31.86
24.0,88.125,2019,7,21,20.15,0.37,4.2,31.26
22.5,85.0,2019,7,22,19.43,1.73,3.32,28.73
22.5,85.625,2019,7,22,19.4,0.35,3.7,28.26
22.5,86.25,2019,7,22,18.9,0.02,3.5,29.73
22.5,86.875,2019,7,22,18.68,0.0,4.02,31.25
22.5,87.5,2019,7,22,19.74,0.02,4.73,30.68
22.5,88.125,2019,7,22,20.45,0.41,4.39,30.31
23.0,85.0,2019,7,22,19.34,1.18,3.72,27.78
23.0,85.625,2019,7,22,19.49,0.21,3.83,28.59
23.0,86.25,2019,7,22,19.12,0.01,3.56,30.02
23.0,86.875,2019,7,22,18.77,0.0,4.04,31.26
23.0,87.5,2019,7,22,19.27,0.0,4.83,31.12
23.0,88.125,2019,7,22,19.96,0.24,4.42,30.52
23.5,85.0,2019,7,22,19.39,1.3,3.97,28.19
23.5,85.625,2019,7,22,19.19,0.24,4.28,29.39
23.5,86.25,2019,7,22,19.02,0.08,4.02,30.34
23.5,86.875,2019,7,22,18.87,0.12,4.2,31.1
23.5,87.5,2019,7,22,19.23,0.1,4.77,30.94
23.5,88.125,2019,7,22,19.9,0.38,4.45,30.29
24.0,85.0,2019,7,22,19.98,1.44,3.7,29.89
24.0,85.625,2019,7,22,19.25,0.4,3.99,30.71
24.0,86.25,2019,7,22,19.17,0.47,4.13,30.53
24.0,86.875,2019,7,22,19.27,0.73,4.3,30.4
24.0,87.5,2019,7,22,19.65,0.65,4.65,29.97
24.0,88.125,2019,7,22,20.32,0.99,4.36,29.58
22.5,85.0,2019,7,23,20.0,7.7,3.27,28.55
22.5,85.625,2019,7,23,19.98,7.14,3.81,28.39
22.5,86.25,2019,7,23,19.58,5.77,3.56,30.0
22.5,86.875,2019,7,23,19.07,2.59,3.95,31.71
22.5,87.5,2019,7,23,19.94,3.81,5.08,31.04
22.5,88.125,2019,7,23,20.19,1.2,4.68,30.53
23.0,85.0,2019,7,23,19.78,3.85,3.42,27.6
23.0,85.625,2019,7,23,20.14,4.0,3.72,28.57
23.0,86.25,2019,7,23,20.1,7.15,3.58,29.91
23.0,86.875,2019,7,23,19.59,5.59,3.88,31.23
23.0,87.5,2019,7,23,19.93,6.46,5.0,31.13
23.0,88.125,2019,7,23,20.07,1.75,4.92,30.66
23.5,85.0,2019,7,23,19.75,5.75,3.56,27.37
23.5,85.625,2019,7,23,20.01,5.57,3.72,28.72
23.5,86.25,2019,7,23,20.37,8.59,3.67,29.75
23.5,86.875,2019,7,23,20.23,8.06,3.84,30.57
23.5,87.5,2019,7,23,20.22,7.91,4.68,30.72
23.5,88.125,2019,7,23,20.27,2.63,4.91,30.41
24.0,85.0,2019,7,23,20.49,13.72,3.43,28.55
24.0,85.625,2019,7,23,20.29,12.51,3.37,29.38
24.0,86.25,2019,7,23,20.7,12.75,3.36,29.76
24.0,86.875,2019,7,23,20.84,11.1,3.65,29.57
24.0,87.5,2019,7,23,20.83,10.92,4.23,29.37
24.0,88.125,2019,7,23,20.91,6.39,4.53,29.23
22.5,85.0,2019,7,24,20.13,10.04,2.37,27.86
22.5,85.625,2019,7,24,20.13,17.04,2.79,27.78
22.5,86.25,2019,7,24,20.21,24.19,2.8,29.1
22.5,86.875,2019,7,24,19.7,17.8,2.41,31.27
22.5,87.5,2019,7,24,20.11,14.76,3.39,31.02
22.5,88.125,2019,7,24,20.08,4.95,3.85,30.94
23.0,85.0,2019,7,24,19.73,11.48,2.43,26.97
23.0,85.625,2019,7,24,20.11,18.31,2.47,27.99
23.0,86.25,2019,7,24,20.49,23.59,2.57,28.85
23.0,86.875,2019,7,24,20.43,18.85,2.51,30.09
23.0,87.5,2019,7,24,20.51,16.67,3.0,30.41
23.0,88.125,2019,7,24,20.26,8.16,3.45,30.6
23.5,85.0,2019,7,24,19.65,13.18,2.86,26.74
23.5,85.625,2019,7,24,20.04,19.39,2.67,28.09
23.5,86.25,2019,7,24,20.54,25.91,2.44,28.76
23.5,86.875,2019,7,24,20.88,24.2,2.72,29.32
23.5,87.5,2019,7,24,20.97,22.02,2.99,29.62
23.5,88.125,2019,7,24,20.91,16.23,3.27,29.62
24.0,85.0,2019,7,24,20.3,13.97,3.12,27.62
24.0,85.625,2019,7,24,20.34,19.09,2.88,28.46
24.0,86.25,2019,7,24,20.79,27.95,2.55,29.08
24.0,86.875,2019,7,24,21.06,31.34,2.7,29.24
24.0,87.5,2019,7,24,21.39,29.19,3.11,29.02
24.0,88.125,2019,7,24,21.46,26.03,3.29,28.92
22.5,85.0,2019,7,25,20.43,11.64,3.65,27.31
22.5,85.625,2019,7,25,20.54,12.58,3.15,27.34
22.5,86.25,2019,7,25,20.71,14.92,2.45,28.19
22.5,86.875,2019,7,25,20.77,13.93,2.17,29.58
22.5,87.5,2019,7,25,21.3,11.94,2.76,29.43
22.5,88.125,2019,7,25,21.21,9.49,3.31,29.79
23.0,85.0,2019,7,25,19.91,8.58,2.66,26.63
23.0,85.625,2019,7,25,20.37,9.02,2.56,27.46
23.0,86.25,2019,7,25,20.71,11.3,2.2,28.21
23.0,86.875,2019,7,25,20.84,13.59,2.08,29.12
23.0,87.5,2019,7,25,21.18,11.75,2.2,29.4
23.0,88.125,2019,7,25,21.33,13.28,2.25,29.58
23.5,85.0,2019,7,25,19.7,10.04,2.15,26.82
23.5,85.625,2019,7,25,20.06,12.07,2.02,27.7
23.5,86.25,2019,7,25,20.53,15.27,1.91,28.48
23.5,86.875,2019,7,25,20.71,16.78,1.93,29.35
23.5,87.5,2019,7,25,21.0,17.18,1.96,29.59
23.5,88.125,2019,7,25,21.48,17.99,1.81,29.34
24.0,85.0,2019,7,25,20.29,13.69,2.33,27.91
24.0,85.625,2019,7,25,20.14,16.49,1.9,28.34
24.0,86.25,2019,7,25,20.49,21.29,1.9,28.58
24.0,86.875,2019,7,25,20.65,18.53,1.93,29.24
24.0,87.5,2019,7,25,20.89,21.38,1.82,29.5
24.0,88.125,2019,7,25,21.46,19.79,1.71,29.34
22.5,85.0,2019,7,26,19.94,6.64,2.86,26.57
22.5,85.625,2019,7,26,20.08,9.29,3.23,26.39
22.5,86.25,2019,7,26,20.26,13.91,3.21,27.01
22.5,86.875,2019,7,26,20.06,14.2,2.91,28.23
22.5,87.5,2019,7,26,20.13,14.28,2.98,28.58
22.5,88.125,2019,7,26,20.02,18.41,3.27,29.65
23.0,85.0,2019,7,26,19.58,6.67,2.06,26.12
23.0,85.625,2019,7,26,20.33,5.88,2.29,27.07
23.0,86.25,2019,7,26,20.81,8.5,2.44,27.82
23.0,86.875,2019,7,26,20.47,8.93,2.89,28.28
23.0,87.5,2019,7,26,20.21,8.43,2.72,28.61
23.0,88.125,2019,7,26,20.27,8.13,2.92,28.78
23.5,85.0,2019,7,26,19.3,5.69,1.67,26.33
23.5,85.625,2019,7,26,20.27,3.05,1.95,27.52
23.5,86.25,2019,7,26,20.73,4.09,2.55,28.39
23.5,86.875,2019,7,26,20.69,4.82,2.89,28.55
23.5,87.5,2019,7,26,20.56,4.33,1.95,28.46
23.5,88.125,2019,7,26,20.97,3.64,2.06,27.9
24.0,85.0,2019,7,26,19.72,4.25,1.1,27.88
24.0,85.625,2019,7,26,20.13,2.22,1.78,28.06
24.0,86.25,2019,7,26,20.63,3.31,2.7,28.35
24.0,86.875,2019,7,26,20.96,4.03,3.38,28.56
24.0,87.5,2019,7,26,21.16,3.97,2.64,28.41
24.0,88.125,2019,7,26,21.72,4.56,2.6,28.22
22.5,85.0,2019,7,27,19.61,17.71,4.69,25.76
22.5,85.625,2019,7,27,19.65,16.93,4.54,26.51
22.5,86.25,2019,7,27,19.89,10.13,3.52,27.84
22.5,86.875,2019,7,27,19.99,7.2,2.45,29.36
22.5,87.5,2019,7,27,20.39,7.8,2.48,29.38
22.5,88.125,2019,7,27,20.34,8.57,2.8,29.84
23.0,85.0,2019,7,27,19.75,10.94,3.32,26.02
23.0,85.625,2019,7,27,20.03,11.63,4.22,27.21
23.0,86.25,2019,7,27,20.25,9.42,3.46,28.13
23.0,86.875,2019,7,27,20.3,8.02,2.62,29.12
23.0,87.5,2019,7,27,20.33,8.36,2.55,29.62
23.0,88.125,2019,7,27,20.22,9.11,2.63,29.84
23.5,85.0,2019,7,27,19.95,9.56,2.23,26.4
23.5,85.625,2019,7,27,20.19,11.29,3.91,27.47
23.5,86.25,2019,7,27,20.52,11.1,3.4,28.35
23.5,86.875,2019,7,27,20.57,10.07,3.07,29.18
23.5,87.5,2019,7,27,20.26,10.13,3.18,29.78
23.5,88.125,2019,7,27,20.56,11.17,2.75,29.46
24.0,85.0,2019,7,27,20.76,10.88,3.0,27.08
24.0,85.625,2019,7,27,20.45,13.1,3.93,27.79
24.0,86.25,2019,7,27,20.58,12.37,4.57,28.59
24.0,86.875,2019,7,27,20.47,10.98,4.06,28.94
24.0,87.5,2019,7,27,20.63,10.88,3.38,29.28
24.0,88.125,2019,7,27,21.39,11.68,3.05,29.21
22.5,85.0,2019,7,28,19.94,37.95,2.49,27.75
22.5,85.625,2019,7,28,20.11,49.19,2.78,27.37
22.5,86.25,2019,7,28,20.2,36.75,3.06,27.86
22.5,86.875,2019,7,28,20.51,17.99,3.67,29.5
22.5,87.5,2019,7,28,20.72,17.08,3.89,29.58
22.5,88.125,2019,7,28,20.89,11.5,4.13,30.12
23.0,85.0,2019,7,28,19.58,25.65,3.26,27.19
23.0,85.625,2019,7,28,20.13,37.87,3.13,27.71
23.0,86.25,2019,7,28,20.41,33.01,3.25,28.27
23.0,86.875,2019,7,28,20.7,17.41,3.87,29.48
23.0,87.5,2019,7,28,20.91,15.67,4.32,29.81
23.0,88.125,2019,7,28,21.12,10.36,4.8,29.92
23.5,85.0,2019,7,28,19.68,15.86,3.5,27.23
23.5,85.625,2019,7,28,20.16,23.62,3.64,27.85
23.5,86.25,2019,7,28,20.59,22.87,3.72,28.59
23.5,86.875,2019,7,28,21.07,13.38,4.37,29.59
23.5,87.5,2019,7,28,21.16,11.21,5.0,29.94
23.5,88.125,2019,7,28,21.42,7.36,5.49,29.63
24.0,85.0,2019,7,28,20.36,11.62,3.45,28.33
24.0,85.625,2019,7,28,20.34,12.61,4.24,28.45
24.0,86.25,2019,7,28,20.86,11.48,4.46,28.93
24.0,86.875,2019,7,28,21.25,7.73,5.18,29.39
24.0,87.5,2019,7,28,21.3,6.25,5.7,29.61
24.0,88.125,2019,7,28,21.63,4.57,6.02,29.5
22.5,85.0,2019,7,29,19.95,9.65,3.52,27.37
22.5,85.625,2019,7,29,20.25,11.42,3.62,27.24
22.5,86.25,2019,7,29,20.55,13.21,4.25,27.92
22.5,86.875,2019,7,29,20.63,13.37,5.86,29.07
22.5,87.5,2019,7,29,20.72,12.62,6.56,29.28
22.5,88.125,2019,7,29,20.81,15.52,6.69,29.27
23.0,85.0,2019,7,29,19.58,10.74,4.79,26.54
23.0,85.625,2019,7,29,20.4,13.47,4.63,27.3
23.0,86.25,2019,7,29,20.69,14.26,5.15,28.07
23.0,86.875,2019,7,29,20.58,12.73,6.11,28.91
23.0,87.5,2019,7,29,20.69,13.01,6.34,29.25
23.0,88.125,2019,7,29,20.91,15.29,6.31,29.04
23.5,85.0,2019,7,29,19.42,10.12,5.65,26.29
23.5,85.625,2019,7,29,20.12,14.11,5.57,27.2
23.5,86.25,2019,7,29,20.54,15.11,5.62,28.0
23.5,86.875,2019,7,29,20.68,12.48,6.07,28.7
23.5,87.5,2019,7,29,20.82,12.81,6.23,29.11
23.5,88.125,2019,7,29,21.17,12.24,6.23,28.8
24.0,85.0,2019,7,29,19.88,8.12,5.75,27.53
24.0,85.625,2019,7,29,20.06,12.02,6.02,27.88
24.0,86.25,2019,7,29,20.48,12.91,6.0,28.26
24.0,86.875,2019,7,29,20.77,10.37,6.31,28.62
24.0,87.5,2019,7,29,21.01,10.07,6.39,28.94
24.0,88.125,2019,7,29,21.55,8.17,6.38,28.94
22.5,85.0,2019,7,30,18.21,4.79,5.64,25.11
22.5,85.625,2019,7,30,18.42,2.8,5.39,25.54
22.5,86.25,2019,7,30,18.8,2.79,4.7,26.84
22.5,86.875,2019,7,30,19.02,1.72,5.48,28.51
22.5,87.5,2019,7,30,19.23,2.58,6.08,28.49
22.5,88.125,2019,7,30,19.44,3.43,5.6,28.65
23.0,85.0,2019,7,30,17.99,3.95,5.59,24.52
23.0,85.625,2019,7,30,18.66,3.05,5.09,25.82
23.0,86.25,2019,7,30,19.15,4.08,4.76,27.24
23.0,86.875,2019,7,30,19.14,3.26,5.65,28.55
23.0,87.5,2019,7,30,19.21,3.94,5.73,28.64
23.0,88.125,2019,7,30,19.43,2.91,5.04,28.52
23.5,85.0,2019,7,30,18.09,2.54,5.99,25.03
23.5,85.625,2019,7,30,18.71,3.02,5.62,26.16
23.5,86.25,2019,7,30,19.25,4.47,5.26,27.65
23.5,86.875,2019,7,30,19.35,4.03,5.63,28.71
23.5,87.5,2019,7,30,19.35,3.93,5.44,28.88
23.5,88.125,2019,7,30,19.65,2.35,4.83,28.47
24.0,85.0,2019,7,30,18.69,1.41,5.72,26.56
24.0,85.625,2019,7,30,18.88,2.53,5.82,27.13
24.0,86.25,2019,7,30,19.37,3.82,5.47,27.95
24.0,86.875,2019,7,30,19.58,3.73,5.56,28.52
24.0,87.5,2019,7,30,19.61,3.2,5.22,28.72
24.0,88.125,2019,7,30,20.03,2.38,4.62,28.58
22.5,85.0,2019,7,31,18.71,2.04,5.53,25.28
22.5,85.625,2019,7,31,18.99,0.81,4.66,25.3
22.5,86.25,2019,7,31,19.2,1.43,3.81,26.32
22.5,86.875,2019,7,31,19.57,2.35,3.77,28.5
22.5,87.5,2019,7,31,19.92,2.34,4.9,29.14
22.5,88.125,2019,7,31,20.0,3.99,5.0,29.48
23.0,85.0,2019,7,31,18.55,1.15,5.35,24.67
23.0,85.625,2019,7,31,19.05,0.71,4.6,25.32
23.0,86.25,2019,7,31,19.34,2.21,3.97,26.36
23.0,86.875,2019,7,31,19.62,3.6,3.84,28.34
23.0,87.5,2019,7,31,19.89,3.86,4.3,29.11
23.0,88.125,2019,7,31,20.1,4.54,4.33,29.27
23.5,85.0,2019,7,31,18.69,0.37,5.06,25.53
23.5,85.625,2019,7,31,18.95,0.59,5.07,25.77
23.5,86.25,2019,7,31,19.24,2.15,4.37,26.62
23.5,86.875,2019,7,31,19.65,3.47,3.82,28.29
23.5,87.5,2019,7,31,19.91,3.76,3.86,29.05
23.5,88.125,2019,7,31,20.28,3.89,3.94,28.95
24.0,85.0,2019,7,31,19.11,0.06,4.34,27.29
24.0,85.625,2019,7,31,18.94,0.48,5.11,26.97
24.0,86.25,2019,7,31,19.19,1.6,4.37,26.96
24.0,86.875,2019,7,31,19.71,2.75,3.68,27.77
24.0,87.5,2019,7,31,20.05,2.55,3.46,28.48
24.0,88.125,2019,7,31,20.52,2.82,3.59,28.7
22.5,85.0,2019,8,1,19.12,1.15,3.68,25.61
22.5,85.625,2019,8,1,19.32,0.58,2.75,26.39
22.5,86.25,2019,8,1,19.6,0.78,2.04,27.96
22.5,86.875,2019,8,1,19.55,0.93,2.55,30.04
22.5,87.5,2019,8,1,19.82,0.95,3.56,30.11
22.5,88.125,2019,8,1,19.99,0.97,3.63,30.21
23.0,85.0,2019,8,1,18.6,0.63,4.13,24.53
23.0,85.625,2019,8,1,19.18,0.46,2.96,25.99
23.0,86.25,2019,8,1,19.63,1.68,2.25,27.53
23.0,86.875,2019,8,1,19.72,2.86,2.48,29.42
23.0,87.5,2019,8,1,19.89,2.49,3.05,29.98
23.0,88.125,2019,8,1,20.19,2.28,3.04,29.92
23.5,85.0,2019,8,1,18.49,0.19,4.42,24.76
23.5,85.625,2019,8,1,18.95,0.5,3.68,25.6
23.5,86.25,2019,8,1,19.59,3.04,2.81,26.94
23.5,86.875,2019,8,1,20.07,5.91,2.39,28.54
23.5,87.5,2019,8,1,20.3,5.28,2.59,29.59
23.5,88.125,2019,8,1,20.76,4.64,2.61,29.45
24.0,85.0,2019,8,1,19.07,0.03,3.73,26.55
24.0,85.625,2019,8,1,19.02,0.67,4.2,26.52
24.0,86.25,2019,8,1,19.6,4.46,3.44,26.89
24.0,86.875,2019,8,1,20.32,8.7,2.56,27.8
24.0,87.5,2019,8,1,20.85,8.36,2.35,28.78
24.0,88.125,2019,8,1,21.31,6.76,2.58,29.0
22.5,85.0,2019,8,2,19.98,0.5,2.79,26.7
22.5,85.625,2019,8,2,20.39,1.36,2.24,27.41
22.5,86.25,2019,8,2,20.81,4.22,1.68,28.4
22.5,86.875,2019,8,2,20.84,6.47,2.48,29.58
22.5,87.5,2019,8,2,21.01,5.9,3.46,29.74
22.5,88.125,2019,8,2,20.99,4.55,3.43,29.78
23.0,85.0,2019,8,2,19.71,0.13,2.18,26.07
23.0,85.625,2019,8,2,20.46,0.69,2.12,27.53
23.0,86.25,2019,8,2,21.0,3.08,1.99,28.59
23.0,86.875,2019,8,2,20.99,6.23,3.13,29.34
23.0,87.5,2019,8,2,20.96,5.62,3.75,29.73
23.0,88.125,2019,8,2,20.97,5.75,3.73,29.55
23.5,85.0,2019,8,2,19.47,0.03,2.96,26.65
23.5,85.625,2019,8,2,20.16,0.6,2.85,27.63
23.5,86.25,2019,8,2,20.82,2.76,2.97,28.64
23.5,86.875,2019,8,2,20.91,5.43,3.81,29.35
23.5,87.5,2019,8,2,20.81,5.64,4.05,29.8
23.5,88.125,2019,8,2,21.01,6.16,3.87,29.47
24.0,85.0,2019,8,2,19.72,0.02,3.14,28.14
24.0,85.625,2019,8,2,19.95,0.7,3.31,28.36
24.0,86.25,2019,8,2,20.52,2.58,3.55,28.64
24.0,86.875,2019,8,2,20.74,4.32,4.0,29.05
24.0,87.5,2019,8,2,20.8,4.77,3.87,29.46
24.0,88.125,2019,8,2,21.22,4.94,3.65,29.54
22.5,85.0,2019,8,3,19.69,2.42,1.84,27.62
22.5,85.625,2019,8,3,20.14,2.71,2.17,27.14
22.5,86.25,2019,8,3,20.85,5.65,2.22,28.27
22.5,86.875,2019,8,3,21.01,6.93,2.17,30.03
22.5,87.5,2019,8,3,21.29,7.16,1.88,30.53
22.5,88.125,2019,8,3,21.18,7.55,2.39,30.8
23.0,85.0,2019,8,3,19.61,5.64,1.66,26.79
23.0,85.625,2019,8,3,20.66,4.53,1.26,27.67
23.0,86.25,2019,8,3,21.58,7.4,1.07,29.02
23.0,86.875,2019,8,3,21.4,8.98,2.21,30.04
23.0,87.5,2019,8,3,21.4,9.6,2.25,30.55
23.0,88.125,2019,8,3,21.44,9.32,2.32,30.55
23.5,85.0,2019,8,3,19.81,9.88,1.5,27.16
23.5,85.625,2019,8,3,20.65,6.55,1.73,28.3
23.5,86.25,2019,8,3,21.31,7.37,2.84,29.31
23.5,86.875,2019,8,3,21.4,8.55,3.0,29.99
